ENADE_ID;NU_ANO;CO_IES;CO_GRUPO;CO_MODALIDADE;TP_SEXO;PERIODO;NT_GER;NT_FG;NT_CE;CO_RS_I1;CO_RS_I2;QE_I06;QE_I08;QE_I09;QE_I10;QE_I23;QE_I25;QE_I26;QE_I27;CO_TURNO_GRADUACAO
504306;2017;2222;4006;1;M;;52.0;45.8;54.1;D;C;B;B;E;E;B;E;H;6;4
504307;2017;2222;4006;1;M;;34.5;57.1;27.0;D;D;B;A;A;A;E;E;I;6;4
504308;2017;2222;4006;1;F;;42.1;47.9;40.2;C;D;B;B;A;A;E;E;H;6;4
504309;2017;2222;4006;1;M;;60.0;66.9;57.7;C;C;B;A;A;A;E;E;C;6;4
504310;2017;2222;4006;1;M;;35.8;34.7;36.2;C;C;B;A;A;A;E;E;C;6;4
504311;2017;2222;4006;1;F;;42.4;60.6;36.3;C;C;B;B;A;E;E;E;F;6;4
504312;2017;2222;4006;1;M;;45.4;49.4;44.0;D;D;B;E;A;E;E;E;F;6;4
504313;2017;2222;4006;1;M;;36.2;34.5;36.8;B;D;B;C;A;C;E;E;F;6;4
504315;2017;2222;4006;1;M;;67.6;74.6;65.3;B;C;C;B;D;E;D;C;H;6;4
504316;2017;2222;4006;1;M;;;;;;;B;A;A;B;E;E;F;6;4
504317;2017;2222;4006;1;F;;27.7;29.9;27.0;C;D;B;B;B;B;E;E;F;6;4
504318;2017;2222;4006;1;M;;35.5;44.9;32.4;D;D;C;A;B;A;D;E;C;6;4
504319;2017;2222;4006;1;M;;;;;;;B;C;C;E;C;E;H;6;4
504320;2017;2222;4006;1;M;;35.7;49.9;30.9;D;E;B;B;B;B;D;E;C;6;4
504321;2017;2222;4006;1;F;;24.7;38.7;20.0;C;C;B;D;B;A;E;E;F;6;4
504322;2017;2222;4006;1;M;;43.2;63.4;36.4;C;D;B;A;B;A;C;A;C;6;4
504324;2017;2222;4006;1;M;;15.7;39.8;7.7;C;C;B;C;B;D;D;E;F;6;4
504325;2017;2222;4006;1;M;;41.4;26.0;46.5;E;C;B;D;D;E;C;H;F;6;4
504326;2017;2222;4006;1;M;;31.1;43.3;27.0;C;C;A;A;C;E;C;A;E;4;4
504327;2017;2222;4006;1;M;;59.2;63.8;57.7;C;C;B;B;A;B;E;E;F;6;4
504328;2017;2222;4006;1;M;;29.6;37.5;27.0;D;E;C;B;D;C;D;E;F;6;4
504329;2017;1645;4006;1;M;;37.0;30.0;39.3;C;C;B;D;D;E;D;H;C;4;4
504331;2017;1645;4006;1;M;;49.2;57.9;46.3;C;C;A;A;D;E;B;H;F;4;4
504332;2017;1645;4006;1;M;;37.0;36.0;37.3;B;D;C;C;F;E;E;E;E;5;4
504333;2017;1645;4006;1;M;;25.3;31.4;23.2;C;D;C;A;F;E;B;E;C;5;4
504336;2017;1645;4006;1;M;;40.4;52.5;36.3;C;D;B;C;E;E;D;E;I;6;4
504337;2017;1645;4006;1;M;;39.0;40.0;38.7;B;C;C;B;C;E;A;E;G;4;4
504338;2017;1433;4006;1;M;;44.6;34.8;47.8;C;D;C;B;E;E;B;A;C;4;4
504339;2017;1433;4006;1;M;;23.6;24.6;23.2;D;D;C;D;F;E;C;C;C;6;4
504340;2017;1433;4006;1;F;;47.9;40.9;50.2;C;C;B;D;B;A;C;E;C;6;4
504341;2017;1433;4006;1;M;;47.8;62.8;42.8;C;D;B;B;E;E;C;A;E;5;4
504342;2017;1433;4006;1;M;;61.7;59.8;62.3;C;C;B;B;B;A;D;A;E;6;4
504343;2017;1433;4006;1;M;;55.6;66.8;51.8;D;D;B;B;E;E;C;E;A;4;4
504344;2017;1433;4006;1;F;;47.7;63.2;42.5;C;D;B;B;B;A;B;A;H;6;4
504345;2017;1433;4006;1;M;;52.2;69.8;46.3;C;C;C;A;F;A;C;A;C;6;4
504346;2017;1433;4006;1;M;;48.0;52.9;46.3;C;C;B;C;E;E;E;E;C;5;4
504348;2017;2891;4006;1;M;;26.9;26.4;27.0;C;C;C;B;D;E;A;H;E;4;4
504349;2017;2891;4006;1;M;;35.7;57.2;28.5;D;C;C;A;D;C;C;C;H;6;4
504350;2017;2891;4006;1;M;;28.4;55.6;19.3;C;D;B;A;E;E;B;H;I;4;4
504351;2017;2891;4006;1;F;;42.2;64.5;34.8;D;C;A;A;F;E;B;H;E;6;4
504352;2017;2891;4006;1;M;;35.8;21.0;40.7;C;C;B;D;C;E;B;E;B;6;4
504353;2017;2459;4006;1;M;;30.6;52.8;23.2;D;D;B;B;C;E;C;D;C;6;4
504354;2017;2459;4006;1;M;;30.9;36.7;29.0;C;C;C;B;D;E;C;E;F;5;4
504355;2017;2459;4006;1;M;;49.2;66.3;43.5;D;D;B;C;C;E;D;E;B;6;4
504356;2017;2459;4006;1;M;;65.3;52.5;69.5;B;C;C;A;F;E;B;E;F;6;4
504357;2017;2459;4006;1;M;;42.1;54.2;38.0;C;C;B;E;B;A;C;E;I;5;4
504358;2017;2459;4006;1;M;;28.8;28.3;29.0;C;C;B;C;B;A;B;E;C;6;4
504359;2017;2459;4006;1;M;;38.9;45.9;36.5;C;C;B;F;E;E;B;C;F;5;4
504360;2017;2459;4006;1;F;;39.5;46.9;37.0;D;D;C;B;A;A;C;H;H;5;4
504361;2017;2459;4006;1;F;;;;;;;B;A;B;A;C;H;C;5;4
504362;2017;2459;4006;1;M;;34.0;34.9;33.7;C;C;B;D;B;A;B;H;F;6;4
504363;2017;2459;4006;1;M;;;;;;;B;A;A;B;D;A;C;6;4
504364;2017;2459;4006;1;M;;39.9;66.7;30.9;C;C;A;A;D;E;B;H;F;5;4
504365;2017;2459;4006;1;F;;18.2;15.0;19.3;C;C;B;A;A;A;B;B;C;4;4
504366;2017;2459;4006;1;M;;44.5;48.5;43.2;C;C;B;D;C;B;C;E;E;6;4
504367;2017;2459;4006;1;M;;42.2;52.5;38.7;B;C;C;B;F;E;E;C;F;6;4
504369;2017;2459;4006;1;M;;36.5;35.7;36.8;B;C;B;B;B;A;D;A;F;6;4
504370;2017;2459;4006;1;M;;43.5;34.9;46.3;D;E;C;C;E;E;B;E;E;5;4
504371;2017;2459;4006;1;M;;20.9;34.2;16.5;D;C;B;C;E;E;B;C;C;5;4
504372;2017;3232;4006;1;M;;36.8;54.6;30.8;C;D;B;D;C;E;E;A;B;5;4
504373;2017;3232;4006;1;M;;38.9;61.5;31.4;D;D;B;B;C;E;E;E;E;6;4
504374;2017;3232;4006;1;M;;26.9;38.1;23.2;C;C;B;D;D;E;B;C;B;5;4
504375;2017;3232;4006;1;M;;48.1;71.3;40.4;D;D;B;B;B;A;B;H;C;5;4
504376;2017;3232;4006;1;M;;32.3;21.3;36.0;C;C;B;A;C;E;E;A;B;5;4
504377;2017;3232;4006;1;M;;44.6;76.9;33.8;C;D;C;B;F;E;D;H;C;6;4
504378;2017;3232;4006;1;F;;40.3;39.9;40.4;C;C;B;D;C;E;C;A;B;6;4
504379;2017;3232;4006;1;M;;;;;;;B;B;D;E;D;A;C;5;4
504380;2017;3232;4006;1;M;;52.6;82.7;42.5;D;D;B;A;B;A;D;A;C;6;4
504381;2017;3232;4006;1;M;;27.4;39.8;23.2;C;B;C;B;F;E;D;C;E;5;4
504382;2017;3232;4006;1;M;;33.6;22.5;37.3;;;B;D;D;E;C;E;C;4;4
504383;2017;1728;4006;1;M;;42.5;31.2;46.3;;;B;A;F;D;C;E;C;5;4
504385;2017;1728;4006;1;M;;25.2;43.0;19.3;C;D;B;E;B;A;A;H;I;4;4
504386;2017;1728;4006;1;M;;44.8;28.4;50.2;C;C;B;A;E;E;B;A;C;6;4
504387;2017;1728;4006;1;M;;53.9;52.7;54.3;E;E;B;D;D;D;D;E;F;3;4
504388;2017;1728;4006;1;M;;65.1;55.8;68.2;C;C;B;B;A;A;C;A;C;5;4
504389;2017;1728;4006;1;F;;25.9;22.5;27.0;D;B;C;A;E;C;C;H;C;7;4
504390;2017;1728;4006;1;M;;35.4;48.8;30.9;D;D;B;B;A;A;B;E;F;5;4
504391;2017;1728;4006;1;M;;39.3;41.0;38.7;D;D;C;D;E;E;A;A;C;4;4
504392;2017;1728;4006;1;M;;60.4;90.0;50.5;;;C;E;F;E;A;E;E;3;4
504393;2017;1728;4006;1;M;;42.2;30.0;46.3;C;C;B;D;E;D;C;C;H;6;4
504394;2017;1728;4006;1;M;;46.2;27.1;52.6;D;C;B;D;D;D;E;E;F;6;4
504395;2017;1728;4006;1;M;;27.8;30.0;27.0;;;A;C;F;D;C;H;I;5;4
504396;2017;1728;4006;1;M;;40.1;55.8;34.8;C;C;B;B;C;E;B;E;D;6;4
504397;2017;1728;4006;1;M;;58.2;56.3;58.8;B;C;B;B;B;A;C;D;H;6;4
504398;2017;1728;4006;1;M;;34.7;30.0;36.3;D;C;C;C;D;D;B;E;F;5;4
504399;2017;1728;4006;1;M;;24.3;50.6;15.5;;;B;B;E;C;C;E;A;5;4
504400;2017;1728;4006;1;M;;21.9;2.2;28.5;C;C;C;C;B;A;C;A;C;3;4
504401;2017;1728;4006;1;M;;37.7;40.5;36.8;D;C;B;A;C;E;B;H;B;5;4
504402;2017;1728;4006;1;M;;49.2;38.6;52.7;C;C;B;B;F;D;C;E;F;5;4
504403;2017;1728;4006;1;M;;47.9;41.0;50.2;D;D;B;B;E;D;B;H;H;4;4
504404;2017;1728;4006;1;F;;28.4;52.2;20.5;E;E;C;B;D;E;B;H;I;4;4
504405;2017;1728;4006;1;M;;42.5;59.0;37.0;C;D;B;D;C;D;B;H;F;6;4
504406;2017;1728;4006;1;M;;18.5;39.3;11.6;E;E;B;E;E;E;C;H;H;6;4
504407;2017;1728;4006;1;F;;28.2;20.1;30.9;C;C;B;B;B;B;B;A;B;1;4
504408;2017;1728;4006;1;M;;44.3;48.4;42.9;D;D;B;D;C;D;A;B;H;6;4
504409;2017;1728;4006;1;M;;56.2;33.5;63.7;C;C;A;B;F;E;E;E;F;6;4
504410;2017;1728;4006;1;M;;43.6;36.8;45.8;D;D;B;A;E;E;E;H;G;3;4
504413;2017;1728;4006;1;M;;39.0;37.8;39.4;C;D;A;A;D;E;B;A;F;6;4
504414;2017;1728;4006;1;M;;48.7;27.8;55.6;D;D;B;C;D;E;B;E;H;6;4
504415;2017;1728;4006;1;M;;47.2;61.1;42.5;C;E;B;B;C;A;B;E;C;4;4
504416;2017;1728;4006;1;M;;32.1;12.3;38.7;C;C;B;E;C;E;B;A;C;5;4
504420;2017;322;4006;1;M;;41.5;55.4;36.9;C;C;B;C;D;E;B;H;B;1;4
504421;2017;322;4006;1;F;;24.9;30.0;23.2;C;C;B;B;C;D;A;C;C;4;4
504422;2017;322;4006;1;M;;62.9;68.1;61.1;D;D;B;E;D;E;C;C;C;2;4
504423;2017;322;4006;1;M;;43.6;53.8;40.2;C;D;B;D;C;E;C;A;E;5;4
504424;2017;322;4006;1;M;;29.6;41.4;25.7;C;C;B;E;D;E;B;A;E;4;4
504425;2017;322;4006;1;F;;40.0;51.1;36.3;C;C;B;C;E;E;B;A;C;5;4
504426;2017;322;4006;1;M;;32.8;50.0;27.0;C;C;B;C;C;E;C;B;I;4;4
504427;2017;322;4006;1;M;;35.8;27.2;38.7;C;D;B;B;E;E;B;E;C;5;4
504428;2017;322;4006;1;M;;28.8;45.4;23.2;C;C;B;E;C;A;A;E;F;6;4
504429;2017;322;4006;1;M;;43.4;57.6;38.7;C;D;B;B;C;C;C;H;I;3;4
504431;2017;322;4006;1;M;;36.2;50.2;31.5;C;C;C;B;D;E;A;A;C;3;4
504432;2017;322;4006;1;F;;31.5;33.1;30.9;D;D;B;D;C;E;A;C;D;4;4
504458;2017;1494;4006;1;M;;55.6;48.2;58.1;C;D;B;A;C;D;E;H;H;6;4
504459;2017;1494;4006;1;M;;51.6;45.1;53.8;D;C;B;C;D;E;C;A;C;6;4
504462;2017;1494;4006;1;F;;45.0;54.7;41.7;D;D;B;B;E;E;B;A;F;6;4
504463;2017;1494;4006;1;M;;24.9;30.0;23.2;D;E;B;E;B;A;B;C;B;3;4
504464;2017;1494;4006;1;M;;57.6;56.8;57.8;D;D;D;B;C;E;B;E;F;6;4
504465;2017;1494;4006;1;F;;65.0;67.5;64.1;C;C;C;C;D;E;D;H;F;3;4
504466;2017;1494;4006;1;M;;47.1;61.1;42.4;C;C;B;B;C;E;E;H;B;5;4
504467;2017;1494;4006;1;M;;45.0;41.1;46.3;C;D;C;C;E;E;B;A;B;6;4
504468;2017;1494;4006;1;M;;;;;;;B;C;C;A;E;A;I;3;4
504469;2017;1494;4006;1;M;;62.3;82.3;55.6;C;D;B;C;E;E;B;A;H;6;4
504471;2017;1494;4006;1;F;;30.6;32.2;30.0;C;C;B;C;C;C;B;A;B;3;4
504474;2017;1494;4006;1;M;;49.8;45.9;51.1;;;B;A;C;E;B;H;F;4;4
504476;2017;1494;4006;1;F;;;;;;;B;B;C;C;C;A;H;6;4
504478;2017;1494;4006;1;M;;36.5;30.0;38.7;D;D;B;C;F;E;B;E;G;5;4
504481;2017;1494;4006;1;M;;22.7;32.8;19.3;D;E;B;C;C;E;B;A;F;5;4
504482;2017;1494;4006;1;M;;38.1;55.0;32.4;C;D;B;C;E;E;E;A;D;6;4
504483;2017;1494;4006;1;M;;46.7;59.1;42.5;C;C;C;B;F;E;B;E;F;6;4
504486;2017;1494;4006;1;M;;25.7;30.0;24.2;C;C;C;D;F;E;D;A;D;4;4
504489;2017;1494;4006;1;M;;54.4;66.7;50.3;D;C;C;D;F;E;C;E;F;5;4
504494;2017;1494;4006;1;M;;50.7;66.3;45.5;C;C;B;B;C;E;D;A;B;6;4
504495;2017;1494;4006;1;F;;40.8;45.1;39.3;D;D;C;E;E;E;B;C;F;6;4
504496;2017;1494;4006;1;M;;67.9;61.7;70.0;C;C;C;D;E;E;B;E;F;6;4
504497;2017;1494;4006;1;M;;65.4;53.0;69.5;C;D;;;;;;;;;4
504498;2017;1494;4006;1;M;;57.3;55.0;58.0;D;D;C;C;F;E;E;E;H;5;4
504500;2017;1494;4006;1;M;;34.7;22.5;38.7;C;C;B;A;A;A;C;E;F;5;4
504502;2017;1494;4006;1;M;;43.0;51.2;40.2;D;D;;;;;;;;;4
504503;2017;1494;4006;1;M;;29.7;37.6;27.0;E;D;C;D;E;E;B;A;D;5;4
504504;2017;1494;4006;1;M;;52.2;47.8;53.6;C;C;B;C;B;A;B;E;F;6;4
504505;2017;1494;4006;1;F;;50.0;49.0;50.3;C;C;C;B;F;A;B;C;H;4;4
504508;2017;1494;4006;1;M;;38.8;45.5;36.5;D;D;B;B;B;A;C;H;B;4;4
504510;2017;1494;4006;1;F;;45.0;44.4;45.2;C;C;B;C;D;E;C;A;H;5;4
504511;2017;1494;4006;1;M;;27.6;29.5;27.0;D;D;C;D;F;E;B;E;B;6;4
504516;2017;1494;4006;1;M;;34.8;46.3;30.9;C;D;A;B;D;E;B;H;B;6;4
504517;2017;1494;4006;1;M;;41.5;54.8;37.0;B;D;B;E;B;A;C;C;B;6;4
504519;2017;1494;4006;1;M;;;;;;;C;E;E;D;B;C;B;5;4
504520;2017;1494;4006;1;M;;34.1;63.8;24.2;C;C;B;C;E;E;B;A;F;6;4
504523;2017;1494;4006;1;M;;69.9;62.5;72.3;B;C;B;D;B;A;D;A;H;4;4
504524;2017;1661;4006;1;M;;31.4;40.2;28.5;B;C;B;E;C;E;D;E;F;6;1
504525;2017;1661;4006;1;M;;47.0;71.9;38.7;D;D;C;D;F;E;C;H;C;6;1
504526;2017;1661;4006;1;M;;55.4;78.1;47.8;;;B;C;E;B;C;E;F;6;4
504527;2017;1661;4006;1;M;;46.7;66.3;40.2;D;D;C;C;D;D;D;C;C;6;1
504528;2017;1661;4006;1;M;;35.2;59.0;27.3;D;C;B;C;E;E;B;A;C;5;4
504529;2017;1661;4006;1;M;;45.6;52.3;43.3;C;C;B;C;D;E;B;C;F;6;4
504530;2017;1661;4006;1;F;;51.0;52.0;50.6;C;C;C;B;B;A;B;A;F;4;4
504531;2017;1661;4006;1;M;;46.0;33.5;50.2;D;E;B;C;A;A;B;C;F;6;1
504532;2017;1661;4006;1;M;;;;;;;B;A;F;D;C;C;C;6;1
504533;2017;1661;4006;1;M;;40.1;30.0;43.4;C;C;B;B;E;A;C;A;C;6;4
504534;2017;1661;4006;1;M;;38.4;49.3;34.8;C;D;B;B;C;D;A;A;C;7;1
504535;2017;1661;4006;1;M;;28.0;7.5;34.8;C;C;C;C;D;D;C;A;C;6;1
504536;2017;1661;4006;1;M;;44.8;47.1;44.0;D;D;B;C;D;E;E;H;C;5;4
504537;2017;1661;4006;1;M;;27.1;27.5;27.0;E;E;C;B;E;E;B;A;C;6;4
504538;2017;1661;4006;1;M;;;;;;;B;F;B;D;B;C;C;5;4
504539;2017;1661;4006;1;M;;42.7;54.8;38.7;C;C;B;C;C;E;C;C;C;4;4
504540;2017;1661;4006;1;M;;50.0;48.0;50.6;D;C;B;F;C;E;C;E;C;5;4
504541;2017;1661;4006;1;M;;39.5;7.5;50.2;D;D;C;B;F;E;B;A;I;6;4
504542;2017;1661;4006;1;M;;30.7;30.0;30.9;D;C;B;E;B;A;C;A;B;6;1
504543;2017;1661;4006;1;M;;51.9;65.7;47.3;B;D;B;F;B;A;C;A;C;6;1
504544;2017;1661;4006;1;M;;38.2;46.7;35.4;C;C;C;A;C;A;B;C;F;6;4
504545;2017;1661;4006;1;M;;;;;;;B;B;C;A;B;H;C;6;4
504546;2017;1661;4006;1;M;;22.0;23.4;21.5;C;C;D;A;E;E;B;A;F;6;4
504547;2017;1661;4006;1;M;;43.1;56.2;38.7;C;C;B;F;B;A;B;H;F;6;1
504548;2017;1661;4006;1;M;;52.5;56.1;51.3;D;C;B;E;C;C;B;E;B;6;4
504549;2017;1661;4006;1;M;;49.0;29.0;55.6;C;D;B;C;C;E;E;A;G;6;4
504550;2017;1661;4006;1;M;;25.6;32.6;23.2;D;C;B;A;C;A;B;A;C;5;4
504551;2017;1661;4006;1;M;;47.6;39.8;50.2;C;C;D;E;C;E;B;B;C;6;4
504552;2017;1661;4006;1;M;;51.1;50.9;51.2;D;D;B;D;B;A;B;H;F;6;1
504553;2017;1661;4006;1;M;;32.2;37.3;30.5;C;C;D;A;A;B;B;A;C;5;1
504554;2017;1661;4006;1;M;;32.1;54.2;24.7;C;C;B;D;B;A;E;A;C;6;1
504555;2017;1661;4006;1;M;;49.3;53.9;47.8;C;C;B;E;E;A;B;A;C;6;4
504557;2017;1661;4006;1;F;;;;;;;C;E;E;E;B;A;C;6;1
504558;2017;5370;4006;1;M;;12.6;27.3;7.7;C;C;C;C;D;E;C;B;F;6;4
504559;2017;5370;4006;1;M;;48.6;49.6;48.3;C;C;D;A;C;E;B;E;G;3;4
504560;2017;5370;4006;1;M;;50.8;52.5;50.2;C;C;B;B;B;B;B;E;E;5;4
504561;2017;5370;4006;1;M;;43.7;58.6;38.7;D;D;B;B;D;E;B;E;B;6;4
504562;2017;5370;4006;1;F;;42.6;49.9;40.2;B;B;B;C;B;A;C;A;I;4;4
504563;2017;5370;4006;1;M;;40.0;46.5;37.8;D;C;B;E;C;D;D;C;F;6;4
504564;2017;5370;4006;1;M;;55.6;69.8;50.8;C;C;B;A;B;A;C;C;F;5;4
504565;2017;5370;4006;1;M;;36.6;34.6;37.3;D;C;B;B;C;B;C;E;B;6;4
504566;2017;5370;4006;1;F;;58.6;72.0;54.1;C;D;D;B;B;A;E;A;F;5;4
504567;2017;5370;4006;1;M;;27.9;46.1;21.8;C;C;B;E;D;E;B;B;B;4;4
504568;2017;5370;4006;1;M;;53.9;64.9;50.2;C;C;B;B;B;B;B;E;F;6;4
504569;2017;5370;4006;1;M;;27.2;34.6;24.7;D;C;B;B;A;B;B;E;H;5;4
504570;2017;5370;4006;1;M;;26.1;30.4;24.7;D;D;B;B;C;E;B;E;H;4;4
504571;2017;5370;4006;1;F;;66.6;75.0;63.8;C;C;D;D;C;E;C;E;I;5;4
504573;2017;5370;4006;1;M;;40.5;42.1;40.0;C;D;B;B;B;A;D;A;E;4;4
504575;2017;5370;4006;1;M;;57.7;68.3;54.2;C;C;B;B;B;A;B;H;E;5;4
504576;2017;5370;4006;1;M;;46.0;59.0;41.7;C;D;B;B;E;E;E;A;F;5;4
504577;2017;5370;4006;1;M;;27.2;39.2;23.2;E;D;B;B;E;E;E;E;B;5;4
504578;2017;5370;4006;1;F;;30.7;48.5;24.7;C;C;D;B;B;A;C;A;F;6;4
504579;2017;5370;4006;1;M;;37.8;46.9;34.8;E;D;B;B;C;E;B;C;B;6;4
504580;2017;5370;4006;1;M;;29.8;45.1;24.7;D;D;B;B;C;C;B;A;E;4;4
504581;2017;5370;4006;1;M;;53.9;53.3;54.1;E;D;B;C;D;E;D;E;I;5;4
504582;2017;5370;4006;1;M;;53.7;47.5;55.7;B;C;B;F;C;C;C;E;F;5;4
504583;2017;5370;4006;1;M;;38.9;51.2;34.8;C;C;C;B;E;E;B;A;I;3;4
504584;2017;5370;4006;1;M;;41.4;65.6;33.3;B;D;B;A;B;B;E;E;F;5;4
504585;2017;5313;4006;1;M;;63.1;59.6;64.2;C;C;B;B;E;A;C;A;B;6;4
504586;2017;5313;4006;1;F;;35.6;31.8;36.8;C;D;B;B;C;C;B;A;D;4;4
504587;2017;5313;4006;1;M;;36.9;30.1;39.2;C;C;B;B;E;C;B;A;B;6;4
504588;2017;5313;4006;1;F;;56.7;56.9;56.6;C;C;B;D;B;A;C;H;I;6;4
504589;2017;5313;4006;1;M;;54.4;68.1;49.8;C;C;B;B;B;A;E;E;B;5;4
504590;2017;5313;4006;1;M;;40.3;33.8;42.5;C;C;B;B;C;D;E;A;C;6;4
504591;2017;5313;4006;1;M;;45.3;42.4;46.3;D;D;B;B;D;E;B;A;C;6;4
504592;2017;5313;4006;1;M;;48.2;56.2;45.5;E;E;C;C;F;E;E;H;I;6;4
504593;2017;5313;4006;1;M;;37.4;45.0;34.8;D;C;B;A;B;A;D;A;C;5;4
504594;2017;5313;4006;1;M;;53.2;48.6;54.7;D;C;B;C;E;E;C;E;C;6;4
504595;2017;5313;4006;1;M;;42.4;53.6;38.7;D;E;B;E;D;E;B;E;F;6;4
504596;2017;5313;4006;1;M;;67.4;72.1;65.8;C;D;D;C;C;D;B;E;C;6;4
504597;2017;5313;4006;1;M;;40.0;55.4;34.8;C;D;B;B;B;A;B;E;I;6;4
504598;2017;5313;4006;1;M;;45.6;37.4;48.3;C;C;B;B;B;A;B;A;C;6;4
504599;2017;5313;4006;1;F;;12.5;15.0;11.6;A;C;B;A;C;D;C;E;I;6;4
504600;2017;5277;4006;1;M;;59.9;54.2;61.8;B;C;C;C;F;E;C;E;H;5;4
504601;2017;5277;4006;1;M;;20.3;23.3;19.3;D;C;C;B;F;E;C;A;H;6;4
504602;2017;5277;4006;1;M;;;;;;;B;E;B;A;B;E;G;4;4
504603;2017;5277;4006;1;M;;44.6;50.9;42.5;C;C;C;B;C;E;B;A;E;5;4
504604;2017;5277;4006;1;M;;31.6;52.4;24.7;D;D;C;B;C;E;B;A;E;3;4
504606;2017;5277;4006;1;M;;24.9;30.0;23.2;C;D;C;C;E;E;D;H;E;5;4
504607;2017;5277;4006;1;F;;0.0;0.0;0.0;;;C;A;C;C;B;E;E;6;4
504608;2017;5277;4006;1;M;;30.8;47.4;25.2;C;D;C;C;F;E;C;E;I;3;4
504610;2017;5277;4006;1;M;;53.2;47.3;55.1;D;C;B;B;D;E;C;A;B;4;4
504611;2017;5277;4006;1;M;;23.0;33.9;19.3;C;B;;;;;;;;;1
504612;2017;5277;4006;1;F;;35.1;35.8;34.8;D;D;A;F;D;E;B;E;B;6;4
504613;2017;5277;4006;1;M;;;;;;;C;B;F;E;D;H;H;5;4
504614;2017;5277;4006;1;M;;;;;;;A;A;B;A;C;E;I;3;4
504616;2017;5277;4006;1;M;;14.9;24.9;11.6;C;D;A;A;E;E;C;E;G;4;1
504617;2017;5277;4006;1;F;;36.9;50.3;32.4;C;C;C;A;C;D;B;E;G;5;4
504618;2017;5277;4006;1;F;;;;;;;B;A;C;C;C;E;B;5;4
504619;2017;5277;4006;1;M;;29.0;46.4;23.2;C;B;C;B;E;E;B;A;B;1;4
504620;2017;5277;4006;1;M;;35.0;47.1;30.9;C;C;B;D;C;C;C;E;B;2;4
504621;2017;5277;4006;1;M;;;;;;;B;F;C;E;C;C;B;6;4
504622;2017;5277;4006;1;F;;23.0;22.5;23.2;C;C;A;A;C;E;E;A;E;3;4
504623;2017;5277;4006;1;M;;39.7;73.4;28.5;D;D;B;B;C;E;C;E;I;4;4
504624;2017;5277;4006;1;M;;31.5;45.1;27.0;D;D;B;B;C;A;B;A;I;3;4
504625;2017;5277;4006;1;M;;58.0;65.4;55.5;C;C;B;D;F;E;E;E;I;4;4
504626;2017;5277;4006;1;M;;;;;;;C;A;F;E;B;E;E;7;4
504627;2017;5277;4006;1;M;;;;;;;C;C;F;E;B;H;I;8;4
504628;2017;5277;4006;1;F;;22.1;30.3;19.3;E;E;B;B;A;A;A;A;H;3;4
504629;2017;5277;4006;1;M;;31.3;55.5;23.2;D;D;B;B;E;E;B;C;E;5;4
504630;2017;5277;4006;1;M;;31.6;33.5;30.9;C;D;A;A;A;E;E;E;I;5;4
504631;2017;5277;4006;1;M;;27.2;27.7;27.0;C;C;B;A;E;E;B;A;H;6;4
504632;2017;5277;4006;1;M;;14.5;0.0;19.3;D;D;C;D;E;A;B;H;C;4;4
504633;2017;5277;4006;1;F;;25.4;43.5;19.3;D;D;B;B;B;A;B;A;H;3;4
504634;2017;5277;4006;1;F;;50.0;44.9;51.7;D;D;A;A;A;A;C;E;I;3;4
504635;2017;5277;4006;1;F;;31.4;47.6;26.0;D;D;C;C;C;E;C;A;F;6;4
504636;2017;5277;4006;1;F;;;;;;;B;B;E;E;C;E;I;4;4
504643;2017;5277;4006;1;M;;24.0;15.0;27.0;;;B;A;B;A;B;A;E;6;4
504645;2017;5277;4006;1;M;;;;;;;C;A;B;A;B;A;I;5;1
504646;2017;5277;4006;1;M;;30.1;52.6;22.6;D;C;B;B;B;D;C;E;B;4;1
504648;2017;5277;4006;1;F;;27.2;39.0;23.2;C;C;B;B;E;D;A;C;B;6;1
504652;2017;5277;4006;1;M;;;;;;;D;E;D;E;B;E;B;5;4
504654;2017;5277;4006;1;M;;30.4;28.8;30.9;D;C;;;;;;;;;4
504656;2017;1312;4006;1;F;;46.7;48.0;46.3;C;D;A;C;F;E;B;H;H;6;4
504657;2017;1312;4006;1;M;;22.8;56.4;11.6;D;D;A;B;F;E;B;E;E;6;4
504658;2017;1312;4006;1;M;;49.1;49.5;49.0;C;C;B;C;C;E;B;E;H;3;4
504659;2017;1312;4006;1;M;;62.7;59.4;63.8;C;D;C;C;E;D;C;C;H;6;4
504660;2017;1312;4006;1;M;;41.6;55.3;37.0;D;D;B;B;F;E;D;A;A;6;4
504662;2017;1312;4006;1;M;;43.3;45.5;42.5;C;D;B;B;D;E;B;H;F;6;4
504664;2017;1312;4006;1;M;;41.2;50.6;38.0;C;C;B;C;C;E;C;E;F;5;4
504666;2017;1312;4006;1;M;;;;;;;A;A;F;E;B;A;H;6;4
504668;2017;1312;4006;1;M;;62.3;74.4;58.2;C;D;B;B;C;E;C;H;C;6;4
504670;2017;1312;4006;1;M;;39.9;59.5;33.4;D;E;C;C;F;E;B;A;B;6;4
504671;2017;1312;4006;1;M;;41.4;60.4;35.0;D;D;B;D;E;E;B;E;B;6;4
504672;2017;1312;4006;1;M;;59.1;81.1;51.7;C;C;C;E;B;A;B;E;H;2;4
504674;2017;1312;4006;1;M;;29.5;43.7;24.7;D;E;C;B;F;E;C;E;E;6;4
504675;2017;1312;4006;1;M;;47.6;58.5;43.9;D;D;B;E;E;C;D;B;I;6;4
